Collen,Sloat,816-459-6778,csloat@yahoo.com,1050,N,N,0.3,EXTENDED,5,9,VISA
Susy,Winger,508-686-9213,swinger@hotmail.com,275,N,N,0.1,EXTENDED,5,9,VISA
Edmond,Langanke,212-636-2486,elanganke@aol.com,275,N,N,0,SUV,5,1,VISA
Kitty,Braegelmann,908-989-4400,kitty_braegelmann@aol.com,1000,N,Y,0,MID-CAR,5,10,VISA
Shandi,Merklein,503-536-8317,smerklein@cox.net,1000,Y,Y,0,LUXURY,5,10,VISA
Petra,Krum,602-807-1917,petra@yahoo.com,1250,Y,N,0.25,LUXURY,5,11,VISA
Lesa,Kochmanski,650-584-4833,lesa.kochmanski@gmail.com,1250,Y,N,0.2,LUXURY,5,17,VISA
Rachell,Wess,864-337-9172,rachell.wess@wess.org,1325,N,N,0.15,LUXURY,5,18,VISA
Colleen,Sin,856-399-2247,colleen_sin@gmail.com,325,N,N,0.18,LUXURY,5,14,VISA
Armando,Jewett,718-321-4801,armando_jewett@gmail.com,1325,N,N,0,LUXURY,5,3,VISA
Soo,Gandrud,713-277-1578,sgandrud@cox.net,325,Y,N,0,LUXURY,5,8,VISA
Oliver,Kataoka,858-736-7860,okataoka@aol.com,1550,Y,N,0,LUXURY,5,6,VISA
Carin,Vaulet,480-669-1416,cvaulet@yahoo.com,1325,Y,N,0,LUXURY,5,6,VISA
Kristi,Mouse,845-611-4233,kristi_mouse@mouse.org,195,N,N,0,EXTENDED,5,5,VISA
Isabelle,Swearinger,602-797-9460,isabelle.swearinger@hotmail.com,1250,N,N,0,LUXURY,5,1,VISA
Rosena,Cdebaca,702-648-3270,rcdebaca@cox.net,1115,N,N,0,LUXURY,5,4,VISA
Kelly,Adkins,515-289-1983,kelly_adkins@adkins.com,1325,N,N,0,SUV,5,2,VISA
Tamika,Wehrman,510-626-3661,tamika@wehrman.com,1325,Y,N,0,EXTENDED,5,10,VISA
Tish,Gochal,410-828-8932,tish_gochal@yahoo.com,1000,N,Y,0,EXTENDED,5,22,VISA
My,Chatters,415-695-8968,my_chatters@hotmail.com,325,N,N,0,EXTENDED,5,12,VISA
Colin,Mangieri,973-408-1156,cmangieri@cox.net,1550,N,N,0,EXTENDED,5,32,VISA
Kenia,Blazek,561-775-6474,kenia@cox.net,1050,Y,N,0,SUV,5,17,VISA
Cherelle,Gabrenas,405-941-2159,cherelle@hotmail.com,275,Y,N,0,SUV,5,3,VISA
Rafaela,Weathington,215-457-9206,rafaela@cox.net,275,Y,N,0,LUXURY,5,7,VISA
Miss,Stepnowski,407-572-2120,miss_stepnowski@stepnowski.org,1420,N,N,0,LUXURY,5,11,VISA
Linnea,Zaborowski,301-879-1233,linnea_zaborowski@yahoo.com,275,N,N,0,LUXURY,5,9,VISA
Oren,Mccarrell,602-483-5655,oren_mccarrell@cox.net,325,N,N,0.18,SUV,5,10,VISA
Lyndon,Debiasio,586-278-4167,lyndon@debiasio.org,1250,N,N,0.18,SUV,5,15,VISA
Carl,Mowles,203-609-6299,carl@aol.com,1325,N,N,0.18,LUXURY,5,14,VISA
Aleisha,Krewson,414-515-7970,aleisha@cox.net,1050,Y,N,0.18,LUXURY,5,13,VISA
Adelina,Carnell,262-746-5697,adelina@carnell.com,1550,N,N,0.2,LUXURY,5,19,VISA
Buena,Guerinot,901-875-8682,bguerinot@guerinot.org,300,N,Y,0.2,SUV,5,52,VISA
Carrie,Mulready,314-858-6597,cmulready@cox.net,325,N,N,0.2,EXTENDED,5,9,VISA
Sirena,Daubenspeck,410-749-1494,sirena@yahoo.com,1550,N,N,0.2,SUV,5,7,VISA
Bradly,Silvertooth,212-387-3937,bsilvertooth@cox.net,300,N,Y,0.25,SUV,5,8,VISA
Tony,Apker,215-271-6897,tony.apker@apker.com,325,Y,N,0.25,LUXURY,5,8,VISA
Jenell,Campise,972-435-3184,jenell_campise@hotmail.com,1325,Y,N,0.3,EXTENDED,1,6,VISA
Isabella,Simkins,501-403-5765,isabella_simkins@simkins.org,1250,N,N,0.1,EXTENDED,5,6,VISA
Lanelle,Drechsler,317-275-1346,ldrechsler@yahoo.com,1000,N,Y,0,EXTENDED,5,7,VISA
Shannon,Antony,310-247-5321,shannon_antony@antony.org,1325,N,N,0,EXTENDED,5,19,VISA
Darrin,Flickinger,973-557-1079,darrin.flickinger@yahoo.com,1325,N,N,0,LUXURY,5,31,VISA
Shonna,Rattan,314-424-3147,shonna.rattan@rattan.org,250,N,N,0.25,LUXURY,5,29,VISA
Nakita,Acheson,626-935-3552,nakita.acheson@hotmail.com,1000,N,Y,0.2,SUV,5,25,VISA
Latasha,Garman,661-908-5926,latasha_garman@garman.org,1000,Y,Y,0.15,SUV,5,21,VISA
Melodi,Whitmer,201-606-6602,melodi_whitmer@whitmer.org,1420,Y,N,0.18,SUV,5,24,VISA
Elvira,Henman,201-904-9612,elvira.henman@cox.net,1000,N,Y,0,LUXURY,5,1,VISA
Jo,Landrum,269-617-1137,jo@hotmail.com,1050,N,N,0,LUXURY,5,1,VISA
Lakeisha,Sentell,702-775-8039,lakeisha@sentell.com,1000,N,Y,0,LUXURY,5,1,VISA
Dovie,Huggins,201-602-6698,dovie.huggins@huggins.org,1050,N,N,0,LUXURY,5,1,VISA
Lona,Gins,734-341-2700,lona@hotmail.com,1115,Y,N,0,SUV,5,9,VISA
Marielle,Patanella,415-503-7020,marielle.patanella@hotmail.com,1050,N,N,0,SUV,5,9,VISA
Tamala,Mitts,510-530-1614,tamala@hotmail.com,1000,N,Y,0,EXTENDED,5,1,VISA
Garret,Costello,732-593-8989,gcostello@cox.net,300,N,Y,0,LUXURY,5,10,VISA
Lenna,Guye,505-532-2618,lenna@hotmail.com,1250,N,N,0,MID-CAR,5,10,VISA
Corine,Varian,281-436-2250,corine@gmail.com,1420,N,N,0,MID-CAR,5,11,VISA
Dotty,Logue,805-337-4704,dotty_logue@aol.com,1420,Y,N,0,EXTENDED,5,17,VISA
Melissia,Rohs,480-955-2968,melissia@gmail.com,1420,Y,N,0,EXTENDED,5,18,VISA
Alphonso,Molyneux,312-999-4636,alphonso@gmail.com,1325,N,N,0,EXTENDED,5,14,DSCVR
Cassy,Duboise,212-433-7674,cassy_duboise@duboise.org,195,N,N,0,EXTENDED,5,3,VISA
Josue,Portolese,636-988-1939,jportolese@aol.com,1500,N,Y,0,SUV,5,8,VISA
Marianne,Helmle,717-301-9379,marianne_helmle@yahoo.com,1115,N,N,0,SUV,5,6,VISA
Kati,Kleppe,516-822-6322,kati_kleppe@kleppe.com,1250,N,N,0,SUV,5,6,VISA
Shawnda,Ezdebski,253-294-9937,sezdebski@gmail.com,1000,N,Y,0.18,CAR,5,5,VISA
Yuk,Strenke,503-487-4058,ystrenke@strenke.org,250,Y,N,0.18,CAR,5,1,MC
Abigail,Batteen,918-918-7862,abigail@batteen.com,1000,Y,Y,0.18,CAR,5,4,VISA
Malcom,Balceiro,713-792-6204,mbalceiro@balceiro.com,200,N,Y,0.18,CAR,5,2,VISA
Karlene,Schnabel,847-706-5138,karlene_schnabel@cox.net,300,N,Y,0.2,CAR,5,10,VISA
Faustina,Granto,212-787-8456,faustina@aol.com,1250,N,N,0.2,CAR,5,22,VISA
Marylou,Karimi,504-620-6165,marylou@aol.com,195,N,N,0.2,SUV,5,12,VISA
Claris,Faller,321-903-9418,claris_faller@yahoo.com,1050,N,N,0.2,SUV,5,32,VISA
Andreas,Himes,609-931-3621,ahimes@yahoo.com,275,N,N,0.25,EXTENDED,5,17,VISA
Carmen,Pelczar,305-778-2456,carmen_pelczar@gmail.com,1420,Y,N,0.25,MID-CAR,5,3,VISA
Tessa,Kimpel,408-955-6556,tessa.kimpel@kimpel.com,1500,N,Y,0.3,MID-CAR,5,7,VISA
Georgette,Opel,806-830-9202,georgette_opel@yahoo.com,325,N,N,0.1,MID-CAR,5,11,VISA
Denisse,Stilley,408-492-8342,denisse@stilley.org,250,N,N,0,EXTENDED,5,9,VISA
Saul,Pilot,858-839-1074,saul@yahoo.com,1250,N,N,0,EXTENDED,5,10,VISA
Dewitt,Carandang,718-715-8671,dewitt@yahoo.com,1000,N,Y,0,EXTENDED,5,15,VISA
Caroll,Mcclaughry,262-302-2169,caroll.mcclaughry@mcclaughry.com,1550,N,N,0.25,EXTENDED,5,14,VISA
Launa,Ross,949-233-5063,launa.ross@yahoo.com,1050,Y,N,0.2,MID-CAR,5,13,VISA
Ernestina,Angleberger,708-462-6214,eangleberger@yahoo.com,1000,N,Y,0.15,SUV,5,19,VISA
Giuseppina,Bumgarner,281-901-2451,giuseppina.bumgarner@gmail.com,325,N,N,0.18,SUV,2,52,VISA
Sueann,Panas,215-936-4950,sueann.panas@hotmail.com,300,N,Y,0,MID-CAR,5,9,VISA
Tanesha,Kohler,219-917-6727,tanesha_kohler@kohler.com,750,N,N,0,SUV,5,7,VISA
Michel,Bowcutt,908-583-2303,mbowcutt@aol.com,1115,Y,N,0,SUV,5,8,VISA
Rochell,Bartolome,408-257-5815,rbartolome@gmail.com,1000,Y,Y,0,SUV,5,8,VISA
Tuan,Viteri,805-257-3452,tviteri@hotmail.com,300,Y,Y,0,MID-CAR,5,6,VISA
Delmy,Frazell,303-513-4101,delmy_frazell@yahoo.com,450,N,N,0,MID-CAR,5,6,VISA
Lucie,Vierk,925-401-1971,lucie_vierk@hotmail.com,1250,N,N,0,MID-CAR,5,7,VISA
Angeline,Mcburrough,215-913-3580,angeline@cox.net,1550,N,N,0,SUV,5,19,VISA
Coral,Almario,901-568-3907,calmario@aol.com,1250,Y,N,0,EXTENDED,5,31,VISA
Drema,Fineman,541-518-1066,drema.fineman@fineman.org,275,Y,N,0,MID-CAR,5,29,VISA
Samantha,Kloos,510-220-4792,samantha.kloos@kloos.com,1115,Y,N,0,MID-CAR,2,25,VISA
Royal,Mccord,212-375-8471,royal.mccord@cox.net,1250,N,N,0,SUV,5,21,VISA
Veta,Scheff,305-408-5169,veta_scheff@gmail.com,1550,N,N,0,EXTENDED,5,24,VISA
Detra,Vincente,732-762-6684,detra@cox.net,325,N,N,0,EXTENDED,5,1,VISA
Sparkle,Houy,402-575-8204,shouy@aol.com,1250,N,N,0,EXTENDED,5,1,VISA
Jessie,Magrath,480-789-3242,jessie@magrath.com,1000,Y,Y,0,EXTENDED,1,1,VISA
Teofila,Penberthy,908-442-4933,tpenberthy@aol.com,1000,N,Y,0,CAR,5,1,VISA
Allena,Londo,504-320-2095,allena_londo@yahoo.com,1500,N,Y,0.18,CAR,5,9,VISA
Kendall,Geeding,907-564-9849,kgeeding@aol.com,1050,N,N,0.18,CAR,5,9,VISA
Wilbur,Burts,321-763-4379,wilbur.burts@hotmail.com,250,Y,N,0.18,CAR,5,1,VISA
Claretha,Spead,504-785-9766,cspead@gmail.com,325,Y,N,0.18,SUV,3,10,VISA
Jesse,Hessman,231-924-1419,jesse@gmail.com,1000,Y,Y,0.2,CAR,5,10,VISA
Clemmie,Tschache,218-562-4799,ctschache@aol.com,300,N,Y,0.2,CAR,5,11,VISA
Alfonzo,Hungerford,323-415-5947,alfonzo.hungerford@aol.com,1050,N,N,0.2,CAR,5,17,VISA
Frederica,Mccleer,510-349-9858,frederica_mccleer@mccleer.org,1000,N,Y,0.2,SUV,5,18,VISA
Lindsay,Reale,703-442-3954,lindsay_reale@hotmail.com,1250,N,N,0.25,MID-CAR,5,14,VISA
Iliana,Tomasso,773-456-1191,iliana@tomasso.com,325,N,N,0.25,MID-CAR,5,3,VISA
Rosamaria,Wolfenbarger,631-537-8326,rosamaria@hotmail.com,1250,Y,N,0.3,EXTENDED,5,8,VISA
Brenton,Cha,330-591-1435,brenton_cha@gmail.com,1250,N,N,0.1,SUV,5,6,VISA
Sammie,Bednarski,925-564-1631,sammie@aol.com,1000,N,Y,0,MID-CAR,5,6,VISA
Isreal,Akram,508-301-3743,isreal@aol.com,1500,N,Y,0,MID-CAR,5,5,VISA
Grover,Dial,562-480-8810,grover@gmail.com,275,N,N,0,MID-CAR,5,1,VISA
Claudia,Glenny,760-221-8157,claudia.glenny@glenny.com,300,N,Y,0.25,MID-CAR,5,4,VISA
Asuncion,Szmidt,609-782-8986,aszmidt@gmail.com,450,Y,N,0.2,EXTENDED,5,2,VISA
Yuonne,Heckford,516-962-8230,yheckford@gmail.com,325,Y,N,0.15,MID-CAR,5,10,VISA
Yael,Dominique,410-659-2433,ydominique@yahoo.com,1250,N,N,0.18,MID-CAR,5,22,VISA
Norbert,Brening,915-651-4311,nbrening@brening.org,1420,N,N,0,MID-CAR,5,12,VISA
Angelo,Harcey,808-559-7870,angelo@cox.net,300,N,Y,0,EXTENDED,5,32,VISA
Karolyn,Roethler,305-219-6039,kroethler@yahoo.com,300,N,Y,0,EXTENDED,5,17,VISA
Chloe,Henn,614-517-9311,chloe.henn@cox.net,195,N,N,0,EXTENDED,5,3,VISA
Tori,Dolores,407-907-3352,tori@cox.net,1400,N,Y,0,EXTENDED,5,7,VISA
Anna,Espada,815-253-2168,aespada@cox.net,1420,Y,N,0,MID-CAR,5,11,VISA
Hermelinda,Stania,817-788-8599,hermelinda_stania@hotmail.com,325,Y,N,0,MID-CAR,5,9,DSCVR
Melina,Lynah,845-230-5836,mlynah@lynah.com,325,N,N,0,MID-CAR,5,10,VISA
Mignon,Haynes,303-638-4826,mignon.haynes@haynes.org,850,N,N,0,MID-CAR,5,15,VISA
Laraine,Teque,973-931-8933,laraine@yahoo.com,1550,N,N,0,MID-CAR,5,14,VISA
Rocco,Ouzts,304-321-2168,rocco_ouzts@ouzts.org,2200,N,Y,0,MID-CAR,5,13,VISA
Mitch,Charlot,580-336-6705,mitch.charlot@cox.net,195,Y,N,0,MID-CAR,5,19,VISA
Marisa,Schofell,419-952-1812,marisa@schofell.com,1000,N,Y,0,SUV,5,52,VISA
Lupe,Dafonte,831-743-4681,lupe_dafonte@aol.com,1325,N,N,0,SUV,5,9,VISA
Lawerence,Avelar,773-561-4679,lawerence@gmail.com,1115,N,N,0,MID-CAR,4,7,MC
Josie,Hildebrand,248-456-4258,josie@cox.net,1550,N,N,0,MID-CAR,4,8,MC
Leon,Wah,212-282-9901,leon_wah@cox.net,1000,N,Y,0,EXTENDED,4,8,AMEX
Nicholle,Ragains,501-735-4849,nragains@hotmail.com,1050,Y,N,0.18,SUV,4,6,DSCVR
Georgia,Langlo,303-519-8603,georgia@hotmail.com,195,Y,N,0.18,MID-CAR,4,6,AMEX
Edward,Todaro,314-224-9269,edward@hotmail.com,1420,N,N,0.18,MID-CAR,4,7,DSCVR
Tereasa,Cumpston,732-825-4359,tereasa@cox.net,325,N,N,0.18,EXTENDED,4,19,AMEX
Dana,Fries,212-301-3308,dana_fries@fries.com,1325,N,N,0.2,EXTENDED,5,31,DSCVR
Jody,Reeser,770-586-6383,jreeser@yahoo.com,250,N,N,0.2,EXTENDED,4,29,AMEX
May,Arietta,201-248-5965,may_arietta@cox.net,2200,N,Y,0.2,EXTENDED,4,25,DSCVR
Carita,Bostow,361-335-1348,carita_bostow@cox.net,300,N,Y,0.2,MID-CAR,4,21,AMEX
Rich,Baumgart,616-746-6226,rich@yahoo.com,1400,Y,Y,0.25,MID-CAR,4,24,AMEX
Clay,Kromrey,408-238-3730,clay.kromrey@aol.com,450,Y,N,0.25,MID-CAR,2,1,AMEX
Lady,Kushaney,716-383-5693,lady.kushaney@hotmail.com,250,N,N,0.3,SUV,4,1,DSCVR
Dawn,Cryderman,913-726-7427,dawn.cryderman@cox.net,200,N,Y,0.1,MID-CAR,4,1,DSCVR
Dallas,Graper,610-831-5821,dallas@graper.org,1325,N,N,0,MID-CAR,4,1,AMEX
Rubye,Shadden,972-571-6065,rubye_shadden@aol.com,500,N,Y,0,MID-CAR,3,9,AMEX
Seymour,Knotts,309-872-3754,seymour.knotts@hotmail.com,1550,N,N,0,MID-CAR,4,9,MC
Zena,Greenhill,908-548-2013,zena.greenhill@gmail.com,1325,N,N,0.25,MID-CAR,4,1,MC
Gita,Barayuga,407-935-1844,gita_barayuga@hotmail.com,1000,Y,Y,0.2,SUV,4,10,MC
Diedre,Deroos,718-978-6570,dderoos@gmail.com,195,N,N,0.15,MID-CAR,4,10,AMEX
Joan,Kon,207-394-3106,joan@cox.net,450,N,N,0.18,EXTENDED,4,11,DSCVR
Forrest,Credo,510-410-4130,forrest.credo@aol.com,500,N,Y,0,MID-CAR,5,17,MC
Caroyln,Rocker,770-593-4638,caroyln.rocker@aol.com,1420,N,N,0,MID-CAR,2,18,MC
Marya,Brayton,920-459-3629,marya@gmail.com,200,N,Y,0,MID-CAR,2,14,DSCVR
Nathaniel,Weinstein,914-386-2183,nathaniel.weinstein@hotmail.com,300,N,Y,0,EXTENDED,5,3,DSCVR
Jeannetta,Seely,281-279-4824,jseely@gmail.com,1050,Y,N,0,EXTENDED,2,8,AMEX
Jean,Stealy,586-631-4160,jstealy@yahoo.com,195,N,N,0,EXTENDED,5,6,DSCVR
Valene,Craawford,503-482-4763,valene_craawford@yahoo.com,450,N,N,0,EXTENDED,5,6,AMEX
Ruthanne,Rimple,661-990-4958,rrimple@gmail.com,1115,N,N,0,MID-CAR,5,5,DSCVR
Tarsha,Hilmer,603-474-5271,thilmer@cox.net,1050,N,N,0,MID-CAR,5,1,DSCVR
Shoshana,Devenney,808-948-6079,shoshana_devenney@cox.net,750,Y,N,0,MID-CAR,2,4,AMEX
Jannie,Mahood,408-620-8212,jannie.mahood@mahood.org,195,Y,N,0,MID-CAR,5,2,MC
Yer,Hosoi,630-279-4001,yer_hosoi@aol.com,1420,Y,N,0,MID-CAR,5,10,MC
Alane,Skelton,732-351-8002,alane@hotmail.com,325,N,N,0,SUV,5,22,MC
Miguelina,Giannotti,845-494-4648,miguelina@giannotti.org,1550,N,N,0,MID-CAR,5,12,MC
Xiao,Ruegsegger,574-934-9227,xiao@aol.com,1420,N,N,0,MID-CAR,5,32,MC
Leesa,Wehn,781-513-9502,leesa@aol.com,1325,Y,N,0,MID-CAR,5,17,DSCVR
Maryjane,Majid,303-894-1730,maryjane_majid@gmail.com,1000,Y,Y,0,MID-CAR,5,3,MC
Mara,Voci,503-617-5241,mara.voci@voci.org,1250,Y,N,0.18,MID-CAR,5,7,MC
Daniela,Weafer,212-382-1130,daniela.weafer@hotmail.com,325,N,N,0.18,EXTENDED,5,11,MC
Divina,Laubacher,407-774-4319,dlaubacher@aol.com,1000,N,Y,0.18,MID-CAR,5,9,MC
Han,Ehrismann,610-372-5782,hehrismann@aol.com,195,N,N,0.18,SUV,5,10,DSCVR
Sadie,Distasio,414-250-6370,sadie_distasio@distasio.com,1420,N,N,0.2,SUV,5,15,DSCVR
Refugio,Grawe,609-737-4499,refugio_grawe@grawe.com,1000,Y,Y,0.2,EXTENDED,5,14,MC
Marylou,Rufer,317-830-6630,marylou@rufer.org,1550,N,N,0.2,EXTENDED,5,13,MC
Betsy,Zalesky,801-315-5137,betsy.zalesky@aol.com,1000,N,Y,0.2,EXTENDED,5,19,AMEX
Omer,Lustig,504-732-4309,omer@cox.net,1420,N,N,0.25,EXTENDED,5,52,AMEX
Flavia,Stpierrie,309-268-1880,fstpierrie@stpierrie.org,1550,Y,N,0.25,MID-CAR,5,9,AMEX
Evonne,Stoiber,562-975-7510,evonne@gmail.com,1000,Y,Y,0.3,MID-CAR,5,7,AMEX
Tuyet,Kammerer,732-551-7154,tuyet_kammerer@kammerer.com,1325,Y,N,0.1,MID-CAR,5,8,AMEX
Hilma,Dowdell,973-900-9716,hilma.dowdell@cox.net,1250,N,N,0,MID-CAR,5,8,AMEX
Salvatore,Kneifl,201-913-3007,skneifl@gmail.com,1550,N,N,0,EXTENDED,5,6,AMEX
Mariah,Wrye,303-992-4021,mariah_wrye@cox.net,300,N,Y,0,SUV,5,6,AMEX
Connie,Folino,508-444-2057,connie_folino@folino.com,300,N,Y,0.25,MID-CAR,5,7,AMEX
Donte,Lemoine,570-301-5544,donte_lemoine@lemoine.org,1000,N,Y,0.2,LUXURY,5,19,DSCVR
Thelma,Graber,718-331-5581,tgraber@graber.com,1000,Y,Y,0.15,LUXURY,5,31,MC
Breanna,Russell,206-591-9765,breanna_russell@gmail.com,450,N,N,0.18,LUXURY,5,29,MC
Ethelyn,Sago,518-373-1549,ethelyn_sago@sago.com,500,N,Y,0,LUXURY,5,25,MC
Patience,Coatie,718-838-7973,pcoatie@hotmail.com,325,N,N,0,LUXURY,5,21,MC
Len,Ellithorpe,973-238-8920,len_ellithorpe@yahoo.com,1115,N,N,0,LUXURY,5,24,MC
Goldie,Nardi,336-765-7522,goldie@yahoo.com,1250,N,N,0,LUXURY,5,1,AMEX
Violet,Duenwald,856-600-4001,vduenwald@cox.net,992,Y,N,0,LUXURY,4,1,MC
Cordell,Dare,973-417-1573,cdare@yahoo.com,1115,Y,N,0,LUXURY,5,1,MC
Adrianna,Vantassell,330-600-6723,adrianna.vantassell@aol.com,1550,N,N,0,EXTENDED,5,1,MC
Jerome,Strine,808-375-8914,jerome.strine@gmail.com,1250,N,N,0,LUXURY,5,9,DSCVR
Jame,Kicks,410-351-1893,jame.kicks@kicks.org,1550,N,N,0,LUXURY,5,9,MC
Judy,Bolla,773-880-5670,judy.bolla@cox.net,1325,N,N,0,SUV,5,1,MC
Argentina,Swaisgood,303-951-8880,aswaisgood@yahoo.com,1250,N,N,0,EXTENDED,5,10,MC
Jarred,Morman,775-306-3983,jarred@aol.com,1000,N,Y,0,EXTENDED,5,10,MC
Estefana,Schaming,254-202-2259,estefana_schaming@hotmail.com,1250,Y,N,0,EXTENDED,5,11,DSCVR
Tama,Dorfman,410-226-5511,tama_dorfman@hotmail.com,275,Y,N,0,EXTENDED,5,17,MC
Willow,Matonak,609-720-8735,willow.matonak@matonak.com,325,N,N,0,SUV,5,18,AMEX
Dena,Reda,732-422-7376,dreda@hotmail.com,500,N,Y,0,SUV,5,14,MC
Walter,Shurak,951-909-3653,walter.shurak@aol.com,325,N,N,0,LUXURY,5,3,AMEX
Lakisha,Erber,517-529-3169,lakisha_erber@aol.com,300,N,Y,0.18,LUXURY,5,8,DSCVR
Chloe,Broadwell,850-365-4404,chloe@yahoo.com,325,Y,N,0.18,LUXURY,4,6,DSCVR
Ali,Prange,413-241-5353,ali.prange@prange.org,450,N,N,0.18,SUV,5,6,DSCVR
Amira,Feyen,305-453-4474,amira_feyen@feyen.org,1550,N,N,0.18,SUV,5,5,MC
Clair,Laidler,713-459-2796,clair_laidler@laidler.com,1000,N,Y,0.2,LUXURY,5,1,MC
Vern,Scigliano,212-547-4825,vern_scigliano@yahoo.com,1420,N,N,0.2,LUXURY,5,4,DSCVR
Rosaura,Bollom,307-881-7417,rbollom@gmail.com,1115,N,N,0.2,LUXURY,5,2,MC
Margert,Girsh,732-561-4726,margert_girsh@gmail.com,1250,Y,N,0.2,SUV,5,10,MC
Allyson,Sissman,361-553-5546,allyson.sissman@sissman.org,1000,Y,Y,0.25,EXTENDED,5,22,DSCVR
Kathlene,Em,314-936-1859,kem@hotmail.com,275,N,N,0.25,SUV,5,12,MC
Emery,Sonny,203-299-7782,esonny@gmail.com,450,N,N,0.3,SUV,5,32,MC
Adrian,Banducci,410-322-6510,adrian.banducci@banducci.org,1420,N,N,0.1,LUXURY,5,17,AMEX
Sydney,Hammack,414-781-3909,shammack@gmail.com,1550,N,N,0,EXTENDED,5,3,DSCVR
Drema,Depont,406-901-1047,drema.depont@depont.org,250,N,N,0,EXTENDED,5,7,MC
Doug,Maenpaa,816-495-5908,dmaenpaa@maenpaa.org,1250,N,N,0,EXTENDED,5,11,DSCVR
Faviola,Gorans,352-850-6376,faviola_gorans@cox.net,1420,Y,N,0.25,EXTENDED,5,9,MC
Idell,Uram,903-955-9276,iuram@hotmail.com,1420,Y,N,0.2,LUXURY,5,10,MC
Mechelle,Robilotto,973-935-1411,mechelle.robilotto@yahoo.com,1550,N,N,0.15,LUXURY,5,15,AMEX
Deja,Rainie,254-606-1358,deja.rainie@yahoo.com,1000,N,Y,0.18,SUV,5,14,AMEX
Delfina,Lapping,973-274-7525,delfina_lapping@aol.com,1000,N,Y,0,SUV,5,13,DSCVR
Laurence,Cathie,530-894-3725,lcathie@aol.com,275,N,N,0,SUV,5,19,AMEX
Raeann,Traw,610-547-9368,raeann_traw@hotmail.com,250,N,N,0,LUXURY,5,52,AMEX
Minta,Nolder,202-611-9512,minta.nolder@hotmail.com,850,N,N,0,LUXURY,5,9,MC
Olimpia,Ficorilli,972-235-1342,olimpia.ficorilli@yahoo.com,1550,Y,N,0,LUXURY,5,7,MC
Tammy,Escudero,732-413-2305,tammy.escudero@aol.com,1550,N,N,0,LUXURY,5,8,MC
Yon,Sileo,510-803-4494,yon_sileo@gmail.com,500,N,Y,0,SUV,5,8,MC
Deedee,Wierzbicki,605-436-1509,dwierzbicki@yahoo.com,1115,N,N,0,SUV,5,6,MC
Hang,Eblin,212-924-7016,hang_eblin@hotmail.com,1000,N,Y,0,EXTENDED,5,6,MC
Corie,Loskot,719-650-2830,corie_loskot@gmail.com,1115,N,N,0,LUXURY,5,7,MC
Clifford,Buntyn,307-319-5658,clifford_buntyn@hotmail.com,1000,N,Y,0,MID-CAR,5,19,MC
Filomena,Rorie,303-344-3979,frorie@hotmail.com,325,Y,N,0,MID-CAR,5,31,MC
Ernie,Berteotti,401-451-6514,eberteotti@gmail.com,1420,N,N,0,EXTENDED,5,29,MC
Marine,Kate,513-372-3052,mkate@kate.org,300,N,Y,0,EXTENDED,5,25,MC
Cinthia,Washabaugh,201-405-9046,cwashabaugh@washabaugh.com,300,N,Y,0,EXTENDED,5,21,MC
Alesia,Gesick,209-526-9610,agesick@gesick.org,325,N,N,0,EXTENDED,5,24,AMEX
Eneida,Roscoe,408-653-2730,eneida.roscoe@hotmail.com,325,Y,N,0,SUV,5,1,MC
Karin,Prang,602-807-9802,karin_prang@yahoo.com,1250,Y,N,0.18,SUV,4,1,MC
Shad,Bernhardt,562-556-5334,sbernhardt@gmail.com,275,Y,N,0.18,SUV,5,1,AMEX
Zina,Namsaly,215-748-9686,znamsaly@namsaly.com,1000,N,Y,0.18,CAR,5,1,AMEX
Garland,Holiman,936-593-4941,gholiman@hotmail.com,1400,N,Y,0.18,CAR,5,9,MC
Audria,Mccarr,775-944-5544,audria_mccarr@hotmail.com,1250,N,N,0.2,CAR,5,9,MC
Josphine,Bevard,650-299-1566,josphine_bevard@aol.com,1250,Y,N,0.2,CAR,5,1,DSCVR
Stepanie,Wardian,410-370-3239,stepanie@wardian.com,1000,Y,Y,0.2,CAR,5,10,MC
Jeanett,Mccormik,325-983-7181,jeanett@mccormik.com,1420,Y,N,0.2,CAR,5,10,AMEX
Carmelina,Faith,503-923-8884,carmelina.faith@hotmail.com,200,N,Y,0.25,SUV,5,11,AMEX
Roselle,Gfeller,719-455-9035,roselle.gfeller@aol.com,1420,N,N,0.25,SUV,5,17,DSCVR
Corinna,Lemich,973-944-3105,corinna_lemich@gmail.com,1000,N,Y,0.3,EXTENDED,5,18,DSCVR
Jacquie,Price,713-395-2687,jacquie_price@gmail.com,1000,N,Y,0.1,MID-CAR,5,14,MC
Yee,Moyers,732-787-1725,yee_moyers@cox.net,1325,Y,N,0,MID-CAR,5,3,DSCVR
Milagros,Kelson,510-979-3723,mkelson@aol.com,500,N,Y,0,MID-CAR,5,8,AMEX
Anissa,Seesholtz,972-273-9126,anissa_seesholtz@gmail.com,300,N,Y,0,EXTENDED,5,6,DSCVR
Dee,Kristek,972-939-3977,dkristek@cox.net,275,N,N,0.25,EXTENDED,5,6,DSCVR
Nicky,Eld,803-761-5829,nicky_eld@gmail.com,1050,Y,N,0.2,EXTENDED,5,5,AMEX
Altagracia,Mackert,615-947-3539,amackert@yahoo.com,200,Y,Y,0.15,EXTENDED,5,1,DSCVR
